incidentid,alertid,detectorid,alerttitle,category,incidentgrade,entitytype,filename,folderpath,resourceidname,osfamily,osversion,countrycode,state,city,year,month,day,hour,evidencerole_related
35874,101410,382,292,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,19,False
12607,11770,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,14,7,False
209154,1110553,859,78011,6,1,5,209244,81894,3586,5,66,242,1445,10630,2024,6,11,19,False
6663,4405,621,242,2,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,29,19,True
41763,216302,506,1057,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,16,15,False
79908,1610537,4806,108531,6,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,5,False
45943,1408590,5,49,15,2,2,289573,117668,3586,5,66,242,1445,10630,2024,6,12,22,False
280690,630638,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,0,False
134,1185525,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,1,False
478,933043,4,3,9,2,7,289573,117668,3586,5,66,2,2,14,2024,6,3,15,True
348566,954575,4,3,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,6,False
59342,739440,2,2,1,0,14,1,1,3586,5,66,242,1445,10630,2024,6,4,1,True
32,319686,14,12,2,2,7,289573,117668,3586,5,66,0,11,8,2024,6,10,14,True
413774,816874,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,7,12,True
278,180264,0,0,9,2,7,289573,117668,3586,5,66,3,39,45,2024,6,5,9,True
16066,51202,47,30,9,2,5,56,117668,3586,5,66,242,1445,10630,2024,6,7,13,True
2016,1457,16,1319,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,10,True
112557,1712054,5134,558,8,0,8,289573,117668,3586,5,66,242,1445,10630,2024,5,24,1,False
43637,950309,19,15,9,1,7,289573,117668,3586,5,66,23,60,61,2024,6,16,6,True
1990,90,41,702,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,23,21,True
538,1405586,9,248,5,2,5,109210,117668,3586,5,66,242,1445,10630,2024,6,12,8,True
82714,917079,0,0,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,11,False
201,22200,40,10071,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,14,19,False
65219,719974,3,4,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,6,15,True
1325,4846,66,48,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,5,19,False
4047,3154,18,14,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,10,False
361963,166680,4,3,9,2,7,289573,117668,3586,5,66,4,4,16,2024,6,5,0,True
87221,1079179,73,54,9,0,7,289573,117668,3586,5,66,47,1445,10630,2024,6,13,14,True
123133,420818,3,4,15,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,6,13,True
156541,136108,39,26,5,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,12,5,False
5373,6270,45,1703,6,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,4,15,True
917,38258,234,1827,7,0,5,8570,71769,3586,5,66,242,1445,10630,2024,6,11,16,True
17641,12734,34,3426,6,0,5,516,5,3586,5,66,242,1445,10630,2024,6,13,18,False
14193,9625,15,13,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,10,False
19327,10573,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,20,False
46,398058,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,6,16,True
2511,1471,17,285,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,2,5,True
197086,682306,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14,True
342,1347207,7,6,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,2,14,False
13499,1103225,282,275,3,1,8,289573,117668,3586,0,1,242,1445,10630,2024,6,7,10,False
6656,5562,239,1814,11,0,5,24066,2356,3586,5,66,242,1445,10630,2024,6,12,20,True
198,247,41,84,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,23,11,True
11274,12624,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,9,4,True
32696,16803,11,9,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,23,True
105818,44428,93,1227,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,16,False
53800,44729,1,1,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,8,20,True
6889,3545,18,14,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,19,False
7555,24537,1,1,9,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,3,22,True
172595,342254,9,64,5,1,2,289573,117668,3586,5,66,242,1445,10630,2024,6,8,18,False
63498,148180,1,1,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,11,22,False
29,846949,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,6,10,True
151457,76057,3,4,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,5,7,True
120178,975977,0,0,9,1,7,289573,117668,3586,5,66,0,3,123,2024,6,11,13,True
190,3747,97,2542,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,1,False
133456,562906,9,182,5,1,5,126874,117668,3586,5,66,242,1445,10630,2024,6,6,1,True
14606,266496,3,4,15,2,8,289573,117668,3586,5,66,242,1445,10630,2024,6,13,7,False
177098,599353,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,10,False
4186,2859,29,20,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,12,True
911,344408,9,59,5,2,2,289573,117668,3586,5,66,242,1445,10630,2024,6,10,19,False
55471,1404151,182,153,2,1,13,289573,117668,3586,5,66,242,1445,10630,2024,6,12,12,True
51197,363992,11,9,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,11,True
18423,5543,1,1,9,1,5,268,117668,3586,5,66,242,1445,10630,2024,6,11,14,True
122511,1025343,0,0,9,1,7,289573,117668,3586,5,66,42,67,66,2024,6,9,22,True
25843,21705,1,1,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,15,1,False
7901,3304,593,765,5,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,2,15,False
19832,7590,410,437,6,0,5,112239,0,3586,5,66,242,1445,10630,2024,6,7,0,False
4707,4354,23,16,1,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,14,True
819,219044,11,9,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,21,False
52184,986544,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,13,23,True
42,383270,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,11,16,True
83079,303292,10,8,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,6,11,False
3630,839,49,35,1,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,30,17,True
5555,2227,22,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,27,10,True
22361,25000,111,90,6,0,5,120717,56205,3586,5,66,242,1445,10630,2024,6,6,16,False
781,10907,46,941,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,17,False
409,311839,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14,True
7682,11279,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,8,False
342,1204039,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,3,6,True
540642,340831,5,34,15,2,2,289573,117668,3586,5,66,242,1445,10630,2024,6,7,4,False
37591,100900,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,16,2,False
428720,870371,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,13,12,True
165983,225137,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,9,5,True
6265,3814,34,2045,6,0,5,241,16,3586,5,66,242,1445,10630,2024,6,4,17,False
0,164953,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,11,8,True
5495,4939,83,61,9,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,14,12,False
1007,1009864,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,11,11,True
87629,533421,100,77,9,1,7,289573,117668,3586,5,66,0,3,15,2024,6,6,23,True
68120,743721,2,2,1,0,14,1,1,3586,5,66,242,1445,10630,2024,6,7,19,True
193606,703757,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,11,False
151642,899043,19,15,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,14,13,True
317,75372,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,7,True
50190,199969,3,4,15,0,14,1,1,3586,5,66,242,1445,10630,2024,6,11,2,True
9540,25070,92,29,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,10,2,True
3209,681,49,35,1,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,28,19,True
17343,764827,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,16,15,False
78,649305,77,17620,6,0,5,2048,934,3586,5,66,242,1445,10630,2024,6,6,13,False
332239,727428,3,4,15,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,11,11,False
1052,46753,20,17689,6,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,10,21,True
118902,11296,20,987,6,1,5,4484,682,3586,5,66,242,1445,10630,2024,6,6,23,False
4445,660350,6,5,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,17,False
34134,11429,20,398,6,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,21,False
1529,1005,17,106,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,2,True
323877,271590,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,10,False
33347,63429,1350,20501,1,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,4,15,True
24074,15392,18,14,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,8,False
183149,1602418,231,521,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,11,False
13934,52056,349,359,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,15,0,False
35,169408,4,3,9,2,7,289573,117668,3586,5,66,59,168,211,2024,6,6,11,True
4020,2820,29,20,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,30,15,True
52,14295,70,4823,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,1,False
423090,961196,0,0,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,3,False
64465,749908,3556,16259,15,0,5,23409,101313,3586,5,66,242,1445,10630,2024,6,5,8,True
333869,712653,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,15,17,True
26,3620,28,19,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,14,7,False
2853,548,8,7,9,0,8,289573,117668,3586,5,66,242,1445,10630,2024,5,27,14,False
514765,569168,5,2194,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,21,False
113185,357060,147,6624,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,17,False
76,1321861,0,0,9,2,7,289573,117668,3586,5,66,0,1,1,2024,6,5,18,True
420,209745,58,43,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,12,False
301,384698,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14,False
31411,208618,46,34804,6,0,5,48161,210,3586,5,66,242,1445,10630,2024,6,11,19,False
70537,566002,5,1463,15,1,2,289573,117668,3586,5,66,242,1445,10630,2024,6,7,1,False
14826,654759,543,592,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,10,False
1004,59262,6,5,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,17,True
2211,1429,17,434,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,21,16,True
14899,235512,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,11,23,False
197,1255187,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,5,9,True
2164,105,12,704,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,22,19,True
21036,13810,494,537,15,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,4,4,True
74619,233991,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,15,1,True
468416,1389860,5,50,15,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,9,16,False
80,326646,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,1,False
120610,833307,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,13,9,True
41561,1067808,5,62,15,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14,False
5657,2151,23,16,1,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,13,True
429,1023,22,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,2,15,True
385677,959816,19,15,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,10,False
2137,57597,439,20383,6,2,5,98450,62292,3586,5,66,242,1445,10630,2024,6,15,0,False
12476,75654,138,119,5,0,14,4,8,3586,5,66,242,1445,10630,2024,6,7,8,True
134,382850,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,9,2,True
221,1004651,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,7,13,True
109229,121022,139,120,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,4,4,False
30355,195972,3,4,15,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,6,19,True
171,74184,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,8,True
219778,1368022,5,115,15,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,5,1,True
951,1489,59,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,2,11,True
8582,43348,4,3,9,2,7,289573,117668,3586,5,66,46,1445,10630,2024,6,8,11,True
98,1227040,7,6,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,10,18,True
159,1298875,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,5,5,True
39,73693,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,20,False
587,129019,3,4,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,12,False
425703,910611,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,13,9,True
2966,1976,188,152,3,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,18,False
4140,252396,2,2,1,0,14,199,5176,3586,5,66,242,1445,10630,2024,6,11,17,True
56,861995,4,3,9,2,7,289573,117668,3586,5,66,33,1445,10630,2024,6,10,22,True
8480,4134,37,2270,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,5,False
657,1143091,2039,5103,15,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,10,13,False
97938,222969,1,1,9,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,9,14,True
46,530667,14,12,2,2,7,289573,117668,3586,5,66,7,50,46,2024,6,6,0,True
8070,2541,52,10,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,10,True
597,1675,127,108,15,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,10,21,True
41,1184967,7,6,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,8,False
398799,1038913,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,3,9,True
9038,17932,728,993,0,0,5,98624,4622,3586,5,66,242,1445,10630,2024,6,11,0,True
50898,66729,1,1,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,9,8,False
154790,788254,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,3,18,True
4215,565035,5,31,15,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,0,False
560810,1623410,118,98,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,12,False
495,85418,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,17,False
511,1643353,137,116,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,9,5,True
63770,246776,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,16,19,True
135619,39699,6,5,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,16,18,True
1824,1450,17,81,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,3,True
73130,271824,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,4,17,True
182771,626583,3,4,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,14,1,True
52652,220230,1,1,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,11,22,False
139,1185616,0,0,9,2,7,289573,117668,3586,5,66,21,177,237,2024,6,9,18,True
330711,690762,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,7,8,True
9302,116050,13,11,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,13,2,False
241,18154,221,2159,6,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,18,True
21052,56877,608,13558,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,14,17,False
28297,134764,39,26,5,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,6,True
136372,231182,37,39201,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,22,False
34189,435275,910,51462,6,1,5,132510,20377,3586,5,66,242,1445,10630,2024,6,4,21,False
310,1705,179,24,2,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,1,False
420,209770,58,43,6,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,17,False
3699,2526,22,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,13,True
143506,287015,2,2,1,1,18,289573,117668,3586,5,66,242,1445,10630,2024,6,12,19,True
13313,9321,80,5071,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,18,False
38538,24087,113,91,9,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,17,True
75076,635571,2,2,1,2,8,289573,117668,3586,0,0,242,1445,10630,2024,6,14,18,False
411462,918396,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,6,16,True
245394,479058,37,32404,6,1,5,27540,0,3586,5,66,242,1445,10630,2024,6,7,5,False
606,5021,105,1842,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,10,False
304,124303,7,6,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,13,True
144109,1122958,60,44525,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,18,False
1123,6537,20,979,6,1,5,229,217,3586,5,66,242,1445,10630,2024,6,6,16,False
84455,59871,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,9,1,False
47975,568288,5,268,15,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,7,14,True
7,622,41,84,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,23,19,True
5907,4011,34,1470,6,0,5,259,15,3586,5,66,242,1445,10630,2024,6,13,9,False
9770,12847,210,201,6,0,5,38,29,3586,5,66,242,1445,10630,2024,6,4,7,False
318177,684203,2,2,1,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,13,23,True
48,805091,511,329,2,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,13,False
239,495820,0,0,9,2,7,289573,117668,3586,5,66,1,0,0,2024,6,7,19,True
425,5525,30,3410,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,8,False
736,271918,2,2,1,2,8,289573,117668,3586,0,0,242,1445,10630,2024,6,3,18,False
40429,1153332,215,88,2,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,4,5,False
992,26,27,18,4,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,18,False
173794,233979,10,8,9,2,10,289573,117668,3586,5,66,242,1445,10630,2024,6,12,14,True
360943,1090507,36,228,11,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,3,23,False
9,0,27,18,4,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,1,False
52,4183,389,855,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,4,False
320,126897,7,6,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,3,False
27762,475005,31,1086,11,0,5,3129,14737,3586,5,66,242,1445,10630,2024,6,16,8,True
832,41889,66,48,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,5,17,False
173,514417,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,5,14,True
429,1023,22,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,2,15,True
81,870893,4,3,9,2,7,289573,117668,3586,5,66,4,4,16,2024,6,4,23,True
67691,1448985,615,30552,6,1,5,19631,0,3586,5,66,242,1445,10630,2024,6,4,15,False
69501,109427,3,137,15,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,6,12,True
929,34087,52,10,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,22,True
178724,829581,0,0,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,22,False
71,1324183,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,20,False
103,212360,30,36999,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,18,False
48228,138973,1,1,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,10,False
6906,2458,381,33,12,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,18,False
173,1216955,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,9,True
122116,462849,6,5,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,17,True
126256,112429,32,28813,6,2,5,213694,0,3586,5,66,242,1445,10630,2024,6,10,19,False
188922,857012,0,0,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,20,False
45777,45857,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,11,22,True
338948,670505,284,276,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,3,16,True
17801,6359,18,14,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,5,False
65863,58959,6,5,9,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,13,0,True
230,73948,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,10,False
388,274,8,7,9,1,8,289573,117668,3586,5,66,242,1445,10630,2024,5,21,18,False
2208,1312,16,51,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,3,1,True
234377,632780,133,380,11,2,8,289573,117668,3586,0,0,242,1445,10630,2024,6,11,13,False
160,211683,90,17447,6,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,14,11,True
529,54192,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,3,9,True
289307,693576,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,13,12,False
422,169655,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,5,10,True
39903,27886,24,999,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,22,False
331,888376,4,3,9,1,7,289573,117668,3586,5,66,16,1445,10630,2024,6,15,3,True
5936,10084,15,13,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,19,False
248,1233718,7,6,9,2,7,289573,117668,3586,5,66,3,39,45,2024,6,4,13,True
8612,3873,57,29,1,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,15,0,True
26655,1101597,847,1217,13,0,8,289573,117668,3586,2,3,242,1445,10630,2024,6,3,18,False
180002,769678,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,20,False
2486,1616,17,58,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,8,True
52634,84701,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,15,1,True
188284,275736,2,2,1,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,3,13,True
434,21116,97,5133,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,2,False
25005,15314,121,102,2,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,0,False
140273,1477179,25,17,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,12,5,False
48638,49818,122,18172,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,19,False
130548,589935,5,72,15,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,13,14,False
212729,833819,19,15,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,6,0,True
60692,66854,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,14,6,True
47942,947330,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,3,16,True
110179,353762,24,8572,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,14,False
399,545628,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,21,False
23831,897984,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,5,20,True
34123,156734,1,1,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,8,22,True
101677,78641,37,23402,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,10,False
